Source,Target,Weight
43460940,4350266,1
43460940,28424432,1
43460940,21817080,1
43460940,47027468,1
43460940,7584460,1
43460940,34904406,1
43460940,52790866,1
43460940,5577360,1
43460940,16901832,1
43460940,177442536,1
32399786,20956008,1
32399786,8345350,1
32399786,46801526,1
32399786,40230100,1
32399786,855792,1
32399786,10589900,1
32399786,17224372,1
32399786,8738288,1
32399786,2486776,1
32399786,40104474,1
32399786,43485008,1
32399786,955030,1
32399786,10538726,1
20956008,8345350,1
20956008,46801526,1
20956008,40230100,1
20956008,855792,1
20956008,10589900,1
20956008,17224372,1
20956008,8738288,1
20956008,7342716,1
20956008,12863320,1
20956008,12096232,1
20956008,18923700,1
20956008,30866800,1
20956008,12332010,1
20956008,25168084,1
20956008,28215482,1
20956008,3411020,1
20956008,33547362,1
20956008,43485008,1
20956008,27789698,1
20956008,25094456,1
20956008,7623096,1
20956008,979386,1
20956008,10539766,1
20956008,33738094,1
20956008,10029066,1
20956008,35831714,1
20956008,9769778,1
20956008,39034508,1
8345350,46801526,1
8345350,40230100,1
8345350,855792,1
8345350,10589900,1
8345350,17224372,1
8345350,8738288,1
8345350,16906972,1
8345350,11378612,1
8345350,35831714,1
8345350,25235146,1
8345350,10029066,1
8345350,17830616,1
8345350,9008574,1
8345350,35556052,1
8345350,41324534,1
8345350,30866800,1
8345350,979386,1
8345350,548978,1
8345350,17044410,1
8345350,98289342,1
8345350,25607518,1
8345350,46222994,1
46801526,40230100,1
46801526,855792,1
46801526,10589900,1
46801526,17224372,1
46801526,8738288,1
46801526,12863320,1
46801526,12794196,1
46801526,35194890,1
46801526,50915436,1
46801526,4350266,1
46801526,28424432,1
46801526,10539766,1
46801526,39185702,1
46801526,21817080,1
46801526,39250538,1
46801526,2029332,1
46801526,47027468,1
46801526,52800456,1
46801526,7584460,1
46801526,34904406,1
46801526,7342716,1
46801526,52790866,1
46801526,5577360,1
46801526,16901832,1
46801526,43485008,1
46801526,19970096,1
40230100,855792,1
40230100,10589900,1
40230100,17224372,1
40230100,8738288,1
40230100,7342716,1
40230100,12863320,1
40230100,12096232,1
40230100,18923700,1
40230100,30866800,1
40230100,12332010,1
40230100,25168084,1
40230100,28215482,1
40230100,3411020,1
40230100,33547362,1
40230100,43485008,1
40230100,27789698,1
40230100,25094456,1
40230100,7623096,1
40230100,979386,1
40230100,10539766,1
40230100,33738094,1
40230100,35194890,1
40230100,29635778,1
40230100,2026480,1
40230100,19399728,1
40230100,12057736,1
40230100,14712230,1
40230100,9838110,1
40230100,10029066,1
40230100,22429374,1
40230100,10818150,1
40230100,39250538,1
40230100,15823578,1
40230100,39185702,1
40230100,50915436,1
40230100,12794196,1
40230100,26262896,1
40230100,6938806,1
40230100,1476080,1
40230100,15742916,1
40230100,23080668,1
40230100,2029332,1
40230100,21842766,1
855792,10589900,1
855792,17224372,1
855792,8738288,1
855792,7342716,1
855792,12863320,1
855792,12096232,1
855792,18923700,1
855792,30866800,1
855792,12332010,1
855792,25168084,1
855792,28215482,1
855792,3411020,1
855792,33547362,1
855792,43485008,1
855792,27789698,1
855792,25094456,1
855792,7623096,1
855792,979386,1
855792,10539766,1
855792,33738094,1
10589900,17224372,1
10589900,8738288,1
17224372,8738288,1
17224372,10029066,1
17224372,41324534,1
79263488,150180008,1
79263488,156244948,1
79263488,107109940,1
79263488,64654204,1
150180008,156244948,1
150180008,107109940,1
150180008,216072816,1
150180008,214227414,1
150180008,64654204,1
150180008,176141140,1
156244948,107109940,1
156244948,194989902,1
156244948,216072816,1
156244948,214227414,1
156244948,64654204,1
156244948,176141140,1
87445016,54045678,1
87445016,80490424,1
39271216,120959074,1
39271216,83709064,1
92051796,30991340,1
92051796,113963706,1
24848484,29986126,1
24848484,23399536,1
29986126,23399536,1
6849022,18917996,1
6849022,117429212,1
6849022,115318554,1
6849022,70914006,1
18917996,117429212,1
18917996,115318554,1
117429212,115318554,1
84310082,204183818,1
84310082,36524792,1
204183818,36524792,1
204183818,210730812,1
110048200,120293498,1
109196886,6360352,1
109196886,9956906,1
109196886,44571938,1
109196886,101566386,1
6360352,9956906,1
6360352,44571938,1
6360352,101566386,1
9956906,44571938,1
9956906,101566386,1
77897794,15234318,1
77897794,35556052,1
77897794,70761978,1
77897794,38104876,1
77897794,17644126,1
77897794,39492232,1
77897794,22307026,1
77897794,67080122,1
77897794,36349298,1
77897794,19363992,1
77897794,15814544,1
15234318,35556052,1
15234318,82196512,1
15234318,44563210,1
15234318,2434130,1
15234318,23222070,1
15234318,18408508,1
15234318,54016060,1
15234318,20924344,1
15234318,38104876,1
15234318,42575010,1
15234318,1893192,1
15234318,25607518,1
15234318,18880628,1
15234318,15814544,1
15234318,52373032,1
15234318,17044410,1
15234318,63740360,1
15234318,17644126,1
15234318,70761978,1
51888422,43912474,1
116102878,132391574,1
11557150,11939812,1
11557150,12390548,1
11939812,12390548,1
39686032,33819674,1
13876400,47637070,1
13876400,22494492,1
13876400,101419080,1
13876400,45351908,1
13876400,127650468,1
13876400,127647706,1
13876400,72188470,1
13876400,127969148,1
13876400,25316524,1
13876400,44294980,1
13876400,38705434,1
13876400,55006622,1
13876400,127368990,1
13876400,78570666,1
13876400,40965448,1
13876400,131895882,1
13876400,122583618,1
13876400,221150010,1
13876400,3317184,1
13876400,113521852,1
13876400,76365532,1
13876400,111787010,1
13876400,150847996,1
13876400,177455338,1
13876400,185226482,1
13876400,32968888,1
13876400,74905972,1
13876400,154804342,1
13876400,102234504,1
13876400,78011900,1
13876400,197004934,1
13876400,41449588,1
13876400,128952122,1
13876400,22978702,1
13876400,39221106,1
13876400,187452142,1
13876400,28639758,1
13876400,97579472,1
13876400,76039808,1
13876400,125169410,1
13876400,140899768,1
13876400,40919428,1
13876400,127972080,1
13876400,93596442,1
13876400,39287026,1
13876400,73951578,1
13876400,60467560,1
13876400,17318002,1
13876400,82438982,1
13876400,103005788,1
13876400,166767494,1
13876400,57600690,1
13876400,154495048,1
13876400,125162374,1
13876400,97419428,1
13876400,76606644,1
13876400,73257528,1
13876400,77171462,1
13876400,185309802,1
13876400,139961544,1
13876400,228557776,1
13876400,123883490,1
13876400,125170836,1
13876400,103015162,1
13876400,75118996,1
13876400,105273094,1
13876400,190220658,1
13876400,102294458,1
13876400,157429830,1
13876400,61689536,1
13876400,69811088,1
13876400,45685500,1
13876400,130650908,1
13876400,123300566,1
13876400,37298588,1
13876400,88510222,1
13876400,123886600,1
13876400,146091342,1
13876400,153496484,1
13876400,103854244,1
13876400,121514782,1
13876400,43208406,1
13876400,26388092,1
13876400,125167952,1
13876400,188235732,1
13876400,153974628,1
13876400,160161796,1
13876400,90994546,1
13876400,119120428,1
13876400,92529440,1
13876400,219200706,1
13876400,120589254,1
13876400,109749590,1
13876400,46836842,1
13876400,91027440,1
13876400,119692160,1
13876400,157788528,1
13876400,190148916,1
13876400,84358946,1
13876400,190614038,1
13876400,162504388,1
80808900,12808604,1
81000214,54099066,1
34891210,26784680,1
34891210,79616550,1
34891210,80733538,1
34891210,8456628,1
34891210,72309638,1
34891210,95415810,1
34891210,3836704,1
34891210,42256188,1
34891210,43040722,1
26784680,79616550,1
26784680,80733538,1
26784680,3836704,1
26784680,69205352,1
26784680,28605716,1
73773566,48644306,1
34395536,45262176,1
17378052,57416056,1
17378052,8415992,1
57416056,8415992,1
12333378,81307822,1
12333378,28696632,1
12333378,17788252,1
12333378,177210816,1
81307822,28696632,1
31388386,67856476,1
31388386,53784054,1
31388386,20228740,1
67856476,53784054,1
67856476,20228740,1
67856476,18318374,1
67856476,19813880,1
67856476,8319362,1
67856476,18923700,1
67856476,53756192,1
67856476,12713200,1
67856476,34493102,1
67856476,44266670,1
67856476,3292490,1
67856476,29494570,1
53784054,20228740,1
53784054,42824750,1
53784054,7208280,1
53784054,8408208,1
53784054,34493102,1
53784054,30625028,1
53784054,8319362,1
53784054,12923826,1
142054544,111648342,1
64718608,16962764,1
20640210,21387716,1
20640210,20478402,1
20640210,24713270,1
21387716,20478402,1
21387716,24713270,1
20478402,24713270,1
82852774,145464854,1
162077620,104168806,1
162077620,156764412,1
162077620,42996792,1
8350248,16323770,1
8350248,15543534,1
8350248,11588482,1
163235444,25417876,1
163235444,103323756,1
163924954,233237134,1
116723418,113488326,1
116723418,113457062,1
116723418,113163086,1
116723418,120486370,1
113488326,113457062,1
113488326,120486370,1
164033028,1189468,1
160611450,4336890,1
148955216,63619094,1
148955216,106006048,1
148955216,231067860,1
148955216,130235688,1
148955216,86144590,1
148955216,85190408,1
148955216,64717054,1
148955216,54615140,1
148955216,56816456,1
148955216,62926898,1
154094534,38371476,1
93804292,45108574,1
76122882,125046732,1
76122882,129845682,1
125046732,129845682,1
13053314,53292094,1
10825864,7615658,1
10825864,39242914,1
7615658,39242914,1
62601976,47027468,1
62601976,19808314,1
62601976,26262896,1
76019694,62477122,1
84931292,79301028,1
84931292,63565276,1
84931292,63206862,1
79301028,63565276,1
79301028,63206862,1
63565276,63206862,1
17225882,195729954,1
73587212,23709078,1
20744998,66614248,1
27296190,61899188,1
151526186,49019832,1
151526186,162550818,1
151526186,198499496,1
151526186,76888050,1
3975580,22470072,1
3975580,16308706,1
3975580,9862294,1
22470072,16308706,1
22470072,18240540,1
49158574,69868156,1
155984566,42868450,1
155984566,13617410,1
35796552,31102612,1
35796552,8715558,1
41553744,44228394,1
41553744,61139340,1
40799078,47462918,1
40799078,38448824,1
40799078,27194554,1
40799078,82196512,1
40799078,52093398,1
40799078,8501722,1
40799078,2089628,1
40799078,9413148,1
40799078,48384126,1
40799078,12071002,1
40799078,45654130,1
40799078,19900864,1
40799078,43789128,1
40799078,60091966,1
40799078,54016060,1
40799078,4944356,1
47462918,38448824,1
47462918,60091966,1
47462918,31302090,1
47462918,6717082,1
47462918,54016060,1
47462918,8501722,1
47462918,18880628,1
47462918,52093398,1
47462918,19900864,1
47462918,9413148,1
47462918,7623096,1
47462918,28432454,1
47462918,11651810,1
47462918,42575010,1
47462918,18408508,1
47462918,22233364,1
47462918,12071002,1
47462918,20924344,1
47462918,4944356,1
7766304,30068222,1
7766304,29380516,1
16769718,18654538,1
16769718,19994364,1
16769718,69780670,1
16769718,117173240,1
16769718,101485278,1
51443658,9180458,1
51443658,209609284,1
51443658,60368406,1
51443658,151850750,1
62683602,18468754,1
62683602,123389136,1
100696498,49989796,1
34230232,24882254,1
34230232,45255240,1
34230232,107561656,1
34230232,188016322,1
34230232,90203026,1
34230232,66965944,1
34230232,40290998,1
34230232,61172214,1
34230232,169114680,1
34230232,188244370,1
34230232,119487068,1
34230232,42503962,1
34230232,28977474,1
34230232,34121510,1
34230232,41175112,1
34230232,85793416,1
34230232,174878952,1
34230232,177251214,1
34230232,180332294,1
34230232,113016248,1
34230232,77767170,1
34230232,135535124,1
34230232,90473728,1
34230232,189800200,1
34230232,107785488,1
34230232,67719830,1
34230232,170566,1
34230232,126612002,1
34230232,55383326,1
34230232,192932592,1
34230232,37686856,1
34230232,192053728,1
34230232,24350956,1
34230232,124621620,1
34230232,118464278,1
197431996,211663638,1
197431996,210434998,1
117553796,199940310,1
117553796,61326384,1
117553796,63480532,1
183704390,69755992,1
187387458,25800262,1
198322224,160940704,1
198322224,187358168,1
198322224,90800402,1
208627070,209384014,1
168033982,40246948,1
19219122,42171880,1
19219122,12524176,1
19062742,60018858,1
49716628,65825692,1
49716628,9037388,1
49716628,112628014,1
33264552,7966832,1
219020626,216557496,1
219020626,136191966,1
219020626,218926218,1
219020626,219021352,1
219020626,216555832,1
219020626,143397576,1
219020626,231171786,1
219020626,163415772,1
219020626,95626114,1
216557496,136191966,1
216557496,218926218,1
216557496,231171786,1
216557496,231175488,1
136191966,218926218,1
136191966,143397576,1
136191966,95626114,1
136191966,163415772,1
136191966,219021352,1
136191966,231171786,1
136191966,216555832,1
187425296,143552736,1
223009136,223258216,1
223009136,223273426,1
64241232,221949544,1
64241232,228303004,1
64241232,231891298,1
221949544,228303004,1
221949544,231891298,1
70999730,55756158,1
89961202,14138366,1
89961202,116253588,1
89961202,34398192,1
89961202,20425802,1
89961202,74889362,1
89961202,31029748,1
89961202,84387090,1
14138366,116253588,1
14138366,34398192,1
14138366,74889362,1
14138366,20425802,1
14138366,31029748,1
14138366,84387090,1
14138366,136822136,1
14138366,100475012,1
14138366,186006112,1
98406354,98419030,1
98406354,97862026,1
98406354,99551854,1
98406354,104923890,1
98406354,99225202,1
98406354,100669366,1
98406354,98143752,1
98406354,99605068,1
98406354,95199024,1
69564604,20929902,1
69564604,12118412,1
69564604,14817422,1
69564604,26281724,1
69564604,12775164,1
69564604,16797142,1
69564604,16679776,1
69564604,59427236,1
69564604,16531432,1
69564604,39595794,1
69564604,78026170,1
20929902,12118412,1
20929902,28368982,1
20929902,14817422,1
20929902,26281724,1
20929902,12775164,1
20929902,59427236,1
20929902,16531432,1
20929902,39595794,1
20929902,78026170,1
20929902,62275264,1
20929902,116777794,1
63171094,2028456,1
21332228,231446864,1
127519846,47952390,1
193656878,170906084,1
196278180,143631008,1
83224846,51978078,1
83224846,51976976,1
51978078,51976976,1
213664746,232095100,1
213664746,232085334,1
213664746,213674478,1
213664746,232082746,1
213664746,213649236,1
213664746,213623908,1
213664746,213691892,1
213664746,232093354,1
213664746,232089930,1
213664746,213628558,1
232095100,232085334,1
232095100,213674478,1
232095100,232082746,1
232095100,213649236,1
232095100,213623908,1
232095100,213691892,1
232095100,232093354,1
232095100,232089930,1
232095100,213628558,1
232085334,213674478,1
232085334,232082746,1
232085334,213649236,1
232085334,213623908,1
232085334,213691892,1
232085334,232093354,1
232085334,232089930,1
232085334,213628558,1
213674478,232082746,1
213674478,213649236,1
213674478,213623908,1
213674478,213691892,1
213674478,232093354,1
213674478,232089930,1
213674478,213628558,1
232082746,213649236,1
232082746,213623908,1
232082746,213691892,1
232082746,232093354,1
232082746,232089930,1
232082746,213628558,1
213649236,213623908,1
213649236,213691892,1
213649236,232093354,1
213649236,232089930,1
213649236,213628558,1
213623908,213691892,1
213623908,232093354,1
213623908,232089930,1
213623908,213628558,1
213691892,232093354,1
213691892,232089930,1
213691892,213628558,1
232093354,232089930,1
232093354,213628558,1
232089930,213628558,1
212561512,123506686,1
212561512,201737452,1
212561512,87065370,1
12709164,21202522,1
78856500,12134438,1
149546040,211766052,1
79616550,80733538,1
79616550,3836704,1
79616550,42256188,1
79616550,43040722,1
80733538,111536710,1
80733538,106832392,1
80733538,73211822,1
80733538,42256188,1
30382124,33580026,1
22138066,212778858,1
42821622,143975278,1
109142094,109142356,1
109142094,109141776,1
109142356,109141776,1
168181430,159625462,1
196967474,27606612,1
183694994,183691998,1
183694994,216802712,1
183694994,216803206,1
183691998,216802712,1
183691998,216803206,1
216802712,216803206,1
116418278,3196194,1
116418278,31125604,1
116418278,123886600,1
62457104,70653130,1
62457104,44344692,1
62457104,16676626,1
70653130,44344692,1
70653130,16676626,1
44344692,16676626,1
196674770,197076540,1
